,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
0,9130.923874817336,3102.542440348919,13654.683915819945,7300.318015217818,6034.231515553566,1781.0783104517054,-1143.1701779277153,751.1534438870766,-31.61523672793453,1677.6677631970147,4483.104786532483,1716.8042436927065,-321.59649959463263,-27.925001276802867,-19.76005349260369
1,8470.483952086475,3062.9610880174955,12860.930264973993,6847.036050325196,5645.7192491664855,1755.6720993441957,-1440.0761078048902,765.0447317646755,524.2070638557317,1794.6497358032086,4745.127987173897,1691.3980325851967,-301.19271403936955,-45.606989077362186,-69.87592755825082
2,8454.181864640532,2990.282519977551,11876.05766661614,7110.680421453158,5840.724065247721,1695.7726849389394,-1260.7555782995614,564.1286520751321,809.5626113467833,1917.0076839705675,4000.7024695030836,1631.4986181799404,-404.9037600611232,-51.76872756115176,23.143810927228266
3,8905.067807286556,3172.5111899440008,13309.996704499801,7805.142689695812,6103.309747663565,1698.8014708504263,-1741.389837183316,460.30033096948864,266.5929295869837,1182.981425876711,4327.9586988750725,1634.5274040914273,-254.15396625662729,-32.22292786452989,-23.181784712876713
4,7253.463912263813,3004.695354515483,12633.624099651252,7432.82971032935,5450.988391082845,1586.031528430427,-1363.25293668517,609.8784557468745,15.00926578565452,2148.1218852228612,4863.87348206249,1521.757461671428,-294.21461201127215,-47.30258564892275,-35.94029282522478
5,7720.959891678475,2827.599616221131,12403.704667494068,7087.909055555411,5699.852859729323,1640.8834569027836,-1374.3419500959783,564.4921615603961,7.982339107240364,1693.4190184566232,4399.1029787813195,1576.6093901437846,-322.1967548555813,-46.9063777058243,16.45271970565409
6,7532.223556473576,2804.955874359721,13202.12177190241,7586.453721142662,5628.47165205248,1409.931712991007,-56.18886348240716,810.5813869876985,680.6577287701373,1927.5584268918637,4354.620045017537,1345.6576462320081,-222.1252366400999,-44.911583926684116,-11.027047166703833
7,7845.710089968386,2996.637327132034,12656.566985725825,7178.231814116101,5796.068366567197,1597.7580929485423,-383.72211370985355,817.5756973453366,1293.8625414543762,2734.6646525973074,5259.462425717771,1533.4840261895433,-310.36900661379536,-44.22530569411701,22.013808784250138
8,7487.060116701432,2967.2491693634993,13170.783499188221,7259.311238212649,6082.481103106601,1713.7903642852727,-1615.3772410624908,685.3363339164817,848.6404545901225,2338.7142172011236,4354.632033046294,1649.5162975262738,-359.3758769160162,-28.545187666234597,24.092986764813794
9,7783.7109640612425,2984.172642174529,13353.634951698672,7198.869893841734,6131.03323994665,1660.8957899965365,-2063.271227283368,432.6395414382083,910.3494593114463,2988.504611060608,4836.541006560683,1596.6217232375375,-208.43761949174052,-40.65457246442806,-58.83878858569362
10,7326.822289495946,2807.8342761569197,12159.0088799523,7192.966611581318,6035.093524441752,1583.3918385394607,-522.9606935324747,144.38127659444098,613.5480118988417,2116.054382768916,4153.163301796474,1519.1177717804617,-200.67182782610843,-20.150679634128682,71.04954494021607
11,6896.743630234462,2602.7020478982354,11090.766427525461,6588.156466627005,5531.53411070043,1655.1749810923534,-1142.2736306096174,700.5802974192288,486.4208971119697,2626.1766828032933,5078.269153079145,1590.9009143333544,-204.40885889472125,-27.113648295179487,-110.13839567304643
12,7255.582017461654,2913.2548283138685,12159.6219920787,6427.448340802824,5748.127293562294,1553.0435689191795,-1116.7118280441728,670.1652155127852,1123.2656190154316,3256.131237207832,4269.337841314561,1488.7695021601805,-185.33013228062666,21.971224476687194,-22.281143874046492
13,8083.037394898377,2905.491647063722,13391.281657334082,7448.026303407194,5859.320009784943,1645.4718937820094,-952.8723187580031,284.41855069984,962.2526832966018,2662.311711438432,5216.829100164189,1581.1978270230104,-245.728278941735,-25.203507679098344,41.69962198290048
14,8489.743283697684,3150.6237920621593,13992.499751735768,7405.3346849214795,6373.164397101318,2128.181186414303,-980.1044835267323,477.2631285278844,1368.187081372707,1809.1886712651512,4278.359029633632,2063.9071196553036,-314.1355646363073,-33.546912940918276,-43.93793898096915
15,9005.879465051004,3163.357506844888,14034.270985492843,7417.048659935218,6393.412328461147,1424.8584793333987,-1694.5262892980131,582.5335020872639,1362.2580109055498,2157.4389502252816,3868.0533768342793,1360.5844125743997,-318.7127220497913,-31.57934356701461,45.840759644077835
16,7966.546209800189,2781.4923859861547,12291.767026822698,7114.531980485385,6147.66092621352,1176.4644535160644,-1021.4172217548871,65.84736450268218,464.4034458641007,2322.171669065934,4241.786069119886,1112.1903867570654,-316.5292376581833,-21.651169270046555,-36.362368483571274
17,7950.412641834895,2847.8637787490807,12066.42009682659,6865.413549544514,5804.126279133182,1648.4748873025892,-1242.0009938106368,307.69712737334135,881.37025487263,1998.3395065027873,4941.26779527047,1584.2008205435902,-343.9558494850006,-32.771204951237145,-13.93805003335328
18,6793.109426573019,2894.7276609255914,12016.470766395296,6947.768502893475,5783.290843234631,1795.1170617814812,-199.2712588131319,365.4761912030199,821.4773152218156,2205.77632813683,4141.704332042521,1730.8429950224822,-338.1612344489504,-29.527434132937163,16.11639761603169
19,7706.980078365873,3187.020216994971,12645.965509273054,6474.334287763603,5863.616437626071,1753.1115399004625,-195.32576223001325,909.2532320192291,920.3308998551336,1412.693245071688,4587.861352553341,1688.8374731414635,-280.3494276505751,-32.78008089702479,-13.101743955445265
20,8391.853901056998,3378.026039030677,13652.548793348698,7218.47188938573,5780.554284546027,1905.2861777698597,-378.9561855316987,511.5079629499902,1121.6343031618972,2375.3465481307258,4417.733083606444,1841.0121110108607,-335.79454687791724,-19.150904413173414,-3.7410043307447367
21,8028.178671218821,3146.4558144686184,13963.823949729154,7363.359882639017,5718.061357343377,1298.919131371272,-857.5985336813278,528.1919282402378,981.5468666465738,1442.6589789632278,4885.4226163779595,1234.645064612273,-319.17961926753173,-29.93106476683515,-94.58426622326886
22,8004.960387107835,3177.4334301417443,14034.447559354443,7555.722683816766,5782.061202794845,2128.8805510050206,-617.1339794121284,446.0213160781092,1158.1491651700644,2197.7235384515043,4296.000054706686,2064.6064842460214,-308.4744540096908,-17.387544078504245,18.639046063024878
23,7638.200589814368,2833.3622379988346,12469.946219319652,7025.830639681919,6069.789077372379,1666.9437724526015,275.97017135231107,529.5096647043877,1157.1113980050281,1799.456022560137,4685.9638441636125,1602.6697056936025,-299.04671517975964,-20.35479320594285,-117.6444452201911
24,6644.6476151032275,2642.1757690008853,11536.675283866418,7158.995275110932,6041.914164245777,1757.0226743301703,180.98661313174313,303.90399219093194,1508.4956508774724,2354.1368073570366,5692.249435395282,1692.7486075711713,-379.8275037034638,-29.012513496891742,-25.949058816883912
25,7087.18465563996,2482.9231727361093,10883.58576814125,6183.598167482178,5258.806851767839,1880.817001316565,326.4376170848827,318.40350406291617,761.3043421758331,1731.8979625206237,5431.04812311222,1816.542934557566,-380.0097951468209,-21.504965903308044,-3.1051825527218426
26,7093.420418300644,2535.9770832590443,11387.149520623563,6613.637324341956,5264.429911591615,1539.7351142220743,6.992691911129953,721.6925485669951,492.46892595299767,1630.2462154632722,5370.198012968444,1475.4610474630754,-384.7380785874492,-19.884111124314295,63.317714398878174
27,7392.9774844919775,2935.322833587946,13424.713238996155,7326.121142436797,5998.9967271506,1470.0773281642046,-540.3457844647467,511.25276099759037,918.9689791717428,2011.9186216444793,5883.159265835048,1405.8032614052056,-213.47076186863777,-44.86428182788231,203.8551114397667
28,6665.140046637379,2938.4029433664755,13406.853677124756,7606.466037324995,5782.917608371355,1756.8559511777944,-61.196394699329005,56.18234011594288,1319.1072013515802,1631.6861481235655,4206.888098725823,1692.5818844187954,-215.66742871867706,-29.749805949520166,116.09504988908705
29,8460.841280922179,3072.647916449642,14307.435381761006,7687.590397315386,6439.170992575134,1920.0331684992057,-830.5991082755233,750.3930118596187,516.1067214638609,1669.1283112825065,3477.6893074918476,1855.7591017402067,-366.97484283777726,-42.89378766928134,15.471106918232536
30,8463.316834073777,3105.5194399022766,14653.240867125834,8005.903848874167,6093.735250349723,1497.3762846199375,-677.0556987362258,834.0838741160691,441.32628028518735,1290.155989984438,4893.382859118606,1433.1022178609385,-325.0583010328056,-41.104660780706524,-71.23458120794638
31,8584.844317418247,2969.7292797186924,13672.107708340889,7414.661557351949,5427.627921147889,1582.1673449876055,-195.9299161526167,931.1976831894555,103.3253778050451,2180.231076065442,4620.401459676391,1517.8932782286065,-257.6408666553076,18.259562905037424,-62.235272446250576
32,6745.427154613614,2861.9602960449492,13165.811053525927,6912.969124292993,5578.451871930288,1094.7688454594695,1775.0754482234722,454.56095935142173,764.2928082212381,850.2060307769361,4180.11005697085,1030.4947787004705,-209.0507795242699,-26.095066167123733,78.08181547742251
