,BPA,PNW,CAISO
0,569.0795270949061,742.9236646147599,1402.1371430290128
1,643.1203966598973,839.5827632635735,1075.1235560996274
2,798.4336907272469,1042.3416328031944,1044.0155350692219
3,855.6457625372791,1117.0310215891373,1270.1177367048526
4,786.9386471012314,1027.3350484350278,1317.9178665808417
5,870.0679435374259,1135.8589341219658,927.9295053703912
6,1023.5360703438647,1336.2089691173169,902.891342102016
7,946.547604321829,1235.7018333183146,915.0310576260766
8,836.6530513277767,1092.2363594357398,682.1002660081615
9,714.6347542110828,932.943543356505,638.8525294536954
10,873.4892633395996,1140.3254090595294,902.132609881762
11,766.8217839791889,1001.0728250381056,1031.117087324907
12,646.4539903132979,843.9347132027389,1456.0071306670327
13,592.7655872638014,773.8454141825084,1567.54076704434
14,431.87583041286024,563.8065671186165,1465.8706495303318
15,373.78357362404887,487.9681117807427,1591.061465872208
16,435.8235071076761,568.9601920465745,1588.0265369911926
17,411.0145506281633,536.572520402302,1428.6927707378957
18,398.62762002763225,520.4015927253685,1462.076988429063
19,363.68921953299014,474.7901038289688,1606.2361102772838
20,294.3738653604207,384.30008532692,1570.5756959253556
21,304.63782476694206,397.69951013961105,1622.9282191228674
22,221.0698949096908,288.60299596565375,2154.799505520778
23,149.14030123594597,194.70013216180936,2074.373890173875
24,123.24445155573915,160.8935398899989,1304.652372277176
25,103.68090052518278,135.35365603809763,1350.6378453193506
26,76.93103410340257,100.4321594039198,1426.2913654855088
27,80.69602884245249,105.34729613897193,1173.3712637535489
28,91.00219833423134,118.80182550160748,1270.534118084595
29,84.01296846957908,109.67750452947661,1282.4013369341885
30,66.19527858972262,86.41681278031673,1474.501942061982
31,89.62473680067153,117.00357284682967,1418.1326525264133
32,97.1740292748917,126.85904605077245,1246.7996803854085
33,122.62516874616412,160.08507669212025,1294.2685557837822
34,152.3604281904895,198.90395325129177,1519.7457139260569
35,155.91250544141474,203.5411298190793,1899.4967171130465
36,225.80917520190158,294.7900459554851,1958.8328113610135
37,290.7695277038655,379.59468368650846,2130.9074846801177
38,266.1943382710229,347.512190954338,2183.568268325189
39,210.65283444403025,275.00370031857733,1952.8992019362165
40,194.36764584599885,253.7436629843327,1639.9013047781905
41,101.73078875025226,132.80781821181756,1765.9905050551201
42,73.64912098326626,96.14767752384628,1978.1170419916027
43,145.88112669684563,190.4453351133755,1681.436570751767
44,238.3163218922899,311.11791369750637,1504.1699891859655
45,346.3350793975332,452.1345684040903,1323.1949017296658
46,397.8331545305799,519.3644315020625,1529.3878292413517
47,400.7938140575566,523.2295222683506,1599.8494411608124
48,845.3694488065438,1103.6154684158535,755.441696019113
49,709.0956387010717,925.7123220640623,824.0421601094421
50,540.888308041623,706.1205065817531,730.3439652543584
51,593.6327752897942,774.9775134331517,783.8857908858348
52,802.7645194386452,1047.9954561862207,1054.9412831451843
53,550.4528729770473,718.606883782046,1420.5315612851093
54,645.9419884418508,843.2663034488913,1829.6245727506089
55,391.20840580489187,510.7159344711382,1843.8466201839701
56,584.5898760984179,763.1721620083785,1453.1586112792902
57,918.0915195286541,1198.5528975569896,816.5128408800158
58,1075.2199223710004,1403.6813607976505,549.6403037481255
59,1163.1439042391567,1518.4646269440686,448.4127896636152
60,1272.604173945662,1661.363151365094,194.08911791410213
