,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS5A,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP5A,LOP5E
0,68.27540507846291,12.891521759286192,20.881827856052805,15.504775588592949,23.139778272664003,23.315024813382717,7.287744300016019,67.83940186494296,57.65486556364338,-15.833617377177823,671.7511051854212,345.5832641688024,2273.255009460331,579.7658566203826,303.304071003587,1713.6395089380476,524.7120248064552,1523.8187162618362,910.8030305626959,906.0098873722438,886.0980290177059,2293.8428620865043,0.0
1,71.68917533238604,13.227822326919744,37.12324952187165,14.524051831483154,22.126415568999064,24.079856315197386,7.413395063809398,74.79188714923836,59.425308698441505,-14.277092279082376,504.408149820458,398.46935736613887,2175.0503930516447,582.2399641166288,289.07279494476774,1934.725642474614,458.0073627451154,1507.2079557288614,1135.8919964056142,932.4814297931105,976.0475049655076,2428.462211521696,0.0
2,54.917173650067994,14.573024597453957,29.93061992700902,15.878384638920489,30.049794818914705,34.93552924417982,8.041648882776297,57.305333252374176,61.96550971793447,-19.872531640339282,441.75367838049544,692.9901867237198,2187.7806211046227,549.2518641666783,358.45026573151193,2091.883255470487,409.6229951935801,1779.9741286913932,1192.8765447202773,903.4481252024825,1004.7547845233166,2411.6347928422974,0.0
3,56.995120761151654,14.752384900191851,38.515371378941836,16.158591426666145,29.84233473784944,28.86622119752146,9.235331138813406,53.93443129635216,63.710294256576105,-9.795373462152382,436.99511092935904,74.76999383071714,2175.0503930516447,572.3435341316437,365.5659037609217,1710.0879244635644,596.5839494218426,1131.280217351013,1063.7115685403746,913.6951738815278,1023.8929708951894,2446.175283815801,0.0
4,129.1295704744842,52.68708892925661,21.345868475076198,49.24634294629899,65.03075618007298,88.91783008193791,18.596313041420185,-48.45671561781641,134.16879930231028,-45.90407207400452,1985.908816274256,50.15060561816394,5824.079334237369,2265.4577640628604,2372.1758280544477,4675.660960656869,1380.5986042132247,5221.898561234623,1079.8571905628626,1963.1637427604041,1511.916723377943,4593.8852994759445,0.0
5,181.07824825157556,43.56213352746621,188.40049132349864,39.27565141568274,63.67428641926164,60.76709641837211,12.565076379337963,69.52485284295396,111.3583073191866,-11.043277204590973,1073.0569602312573,400.29301575225395,4111.863661111847,1878.672292149689,1681.95893920171,4062.124742689931,952.185563368563,3309.912598833799,1723.7825865185537,1983.6578401184943,1416.2257915185796,4572.62961272302,0.0
6,46.01168603113805,25.648523291518963,101.39287525661193,21.01550908092418,-1.5160544385538484,39.12976651219576,7.539045827602777,141.1565194084217,87.75239885521154,56.182505049358944,613.0621066214056,415.7941120342319,2824.292023753515,1138.914150772046,961.5005887239812,3015.2952188360673,627.5875247461273,2129.674350438229,1531.9346071925215,1475.5750097825046,1444.9330710763886,3756.9426335795174,0.0
7,65.30690920548625,25.222542572516463,90.71994101907384,28.020678774565567,-49.47125010017822,43.052611956987135,8.921204229329954,67.4180391204402,83.39043750860746,136.7729338352318,502.82196067007925,972.0099197993228,3020.701256570888,895.6269136411601,788.0569117571207,2692.9889277767347,507.8009837204817,1939.0877295862035,1407.5183433721745,1227.938000038913,1607.6076552373067,3494.789163626774,0.0
8,77.18089269739286,6.681171276986583,64.2696257347403,6.771664037186679,-21.384346817496386,59.5088252379673,8.544251937949815,90.59299006809152,85.44312520112703,89.50019314048822,619.406863222921,1048.603572016155,2486.9409803496023,902.22453363115,881.4496608931225,4078.9947689437254,633.2245384414518,2630.619918090571,2617.4902525868506,1084.4793185322806,1607.6076552373067,3268.0618382622392,0.0
9,158.81452920425068,33.361016309248434,93.27216442370253,21.949531706743027,2.952316538236442,54.00697282168758,5.151681315528565,113.76794101574286,80.31140596982812,72.17714226427077,359.27184256079795,1003.0121123632787,1854.0667857158462,910.4715586186378,811.182735352702,5430.372661484507,672.6836343087233,2300.153208539811,4122.832070565863,994.8176425906354,1598.0385620513705,3112.1868020741217,0.0
